timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762768729416,24,HTTP heavy_4,200,OK,Thread Group 1100 3-12,text,true,,7373097,140,16,16,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768729443,1,HTTP light_3,200,OK,Thread Group 1100 3-9,text,true,,9531,139,16,16,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768729514,62,HTTP medium_9,200,OK,Thread Group 1100 3-11,text,true,,1536320,140,16,16,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768729604,6,HTTP medium_10,200,OK,Thread Group 1100 3-15,text,true,,1843498,143,16,16,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768729613,24,HTTP heavy_4,200,OK,Thread Group 1100 3-10,text,true,,7373097,140,16,16,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768729623,22,HTTP heavy_4,200,OK,Thread Group 1100 3-5,text,true,,7373097,140,16,16,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768729647,1,HTTP light_3,200,OK,Thread Group 1100 3-1,text,true,,9531,139,16,16,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768729788,4,HTTP medium_6,200,OK,Thread Group 1100 3-17,text,true,,819512,141,17,17,http://192.168.100.2/workload_test/medium_6.css,2,0,1
1762768729870,7,HTTP medium_10,200,OK,Thread Group 1100 3-14,text,true,,1843498,143,17,17,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768729860,18,HTTP heavy_4,200,OK,Thread Group 1100 3-7,text,true,,7373097,140,17,17,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768729879,4,HTTP medium_9,200,OK,Thread Group 1100 3-3,text,true,,1536320,140,17,17,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768729888,5,HTTP medium_10,200,OK,Thread Group 1100 3-4,text,true,,1843498,143,17,17,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768729924,1,HTTP light_3,200,OK,Thread Group 1100 3-2,text,true,,9531,139,17,17,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768730087,2,HTTP light_3,200,OK,Thread Group 1100 3-8,text,true,,9531,139,17,17,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768730078,17,HTTP heavy_4,200,OK,Thread Group 1100 3-13,text,true,,7373097,140,17,17,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768730159,5,HTTP medium_10,200,OK,Thread Group 1100 3-16,text,true,,1843498,143,17,17,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768730177,5,HTTP medium_9,200,OK,Thread Group 1100 3-6,text,true,,1536320,140,17,17,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768730289,2,HTTP light_3,200,OK,Thread Group 1100 3-12,text,true,,9531,139,18,18,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768730286,18,HTTP heavy_4,200,OK,Thread Group 1100 3-18,text,true,,7373098,140,18,18,http://192.168.100.2/workload_test/heavy_4.pdf,3,0,1
1762768730315,6,HTTP medium_10,200,OK,Thread Group 1100 3-9,text,true,,1843498,143,18,18,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768730387,16,HTTP heavy_4,200,OK,Thread Group 1100 3-11,text,true,,7373097,140,18,18,http://192.168.100.2/workload_test/heavy_4.pdf,1,0,0
1762768730477,4,HTTP medium_9,200,OK,Thread Group 1100 3-15,text,true,,1536320,140,18,18,http://192.168.100.2/workload_test/medium_9.js,1,0,0
