r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,time,Principale1,Principale2,Principale3,Cluster
0,0,0,748876,52080,493664,0,0,0,0,138,160,1,1,99,0,0,0 2025-10-22,"-3,731569799","0,43505601","-0,010408433",13
0,0,0,748372,52080,493664,0,0,0,0,113,163,0,1,99,0,0,0 2025-10-22,"-3,746321844","0,4203359712","0,0096526919",13
0,0,0,748120,52080,493664,0,0,0,0,112,156,0,0,99,0,0,0 2025-10-22,"-3,76194245","0,4120816433","0,019974945",13
0,0,0,747616,52080,493664,0,0,0,0,115,157,0,1,99,0,0,0 2025-10-22,"-3,739922213","0,4018070807","0,0386064122",13
0,0,0,747364,52080,493664,0,0,0,0,203,214,0,1,99,0,0,0 2025-10-22,"-3,728691081","0,3969929624","0,0476489311",13
0,0,0,746860,52080,493664,0,0,0,0,113,156,0,1,99,0,0,0 2025-10-22,"-3,733749159","0,3832464994","0,0675728123",13
0,0,0,746608,52080,493664,0,0,0,0,110,153,0,1,99,0,0,0 2025-10-22,"-3,731961462","0,3770188992","0,0772466944",13
1,0,0,746104,52088,493664,0,0,0,6,132,164,0,1,99,0,0,0 2025-10-22,"-3,622784618","0,3670093414","0,3900529908",13
0,0,0,745852,52088,493664,0,0,0,0,119,154,1,1,99,0,0,0 2025-10-22,"-3,708561113","0,3800002765","0,1070252616",13
0,0,0,745348,52088,493664,0,0,0,0,119,160,0,1,99,0,0,0 2025-10-22,"-3,721051632","0,3656148155","0,1269395453",13
0,0,0,744844,52088,493664,0,0,0,0,119,158,1,0,99,0,0,0 2025-10-22,"-3,717449961","0,3532719103","0,1462733222",13
0,0,0,744592,52088,493664,0,0,0,0,123,160,0,1,99,0,0,0 2025-10-22,"-3,7143289","0,347135649","0,1558701509",13
0,0,0,744088,52088,493664,0,0,0,0,121,161,1,1,99,0,0,0 2025-10-22,"-3,69334361","0,3368154857","0,1745575303",13
0,0,0,743836,52088,493664,0,0,0,0,117,150,0,1,99,0,0,0 2025-10-22,"-3,708727997","0,328487577","0,18487686",13
0,0,0,743584,52088,493664,0,0,0,0,122,155,0,1,99,0,0,0 2025-10-22,"-3,706042837","0,3223951011","0,1944898592",13
0,0,0,743332,52088,493664,0,0,0,0,134,166,0,1,99,0,0,0 2025-10-22,"-3,702597082","0,3164168732","0,2040515595",13
0,0,0,742828,52088,493664,0,0,0,0,115,152,1,0,99,0,0,0 2025-10-22,"-3,700954098","0,3037809477","0,2235161186",13
0,0,0,742828,52088,493664,0,0,0,0,112,153,0,1,99,0,0,0 2025-10-22,"-3,700594458","0,3037272955","0,2235033276",13
0,0,0,743080,52088,493664,0,0,0,0,112,157,0,1,99,0,0,0 2025-10-22,"-3,702619968","0,3099201669","0,2138443826",13
0,0,0,743332,52088,493664,0,0,0,0,208,229,1,1,99,0,0,0 2025-10-22,"-3,677679964","0,3196784481","0,2028860794",13
1,0,0,743332,52088,493668,0,0,0,0,123,178,1,1,99,0,0,0 2025-10-22,"-3,590950411","0,3571109464","0,2306409699",13
0,0,0,743332,52088,493668,0,0,0,0,121,157,0,1,99,0,0,0 2025-10-22,"-3,70698837","0,3403247146","0,2126607558",13
0,0,0,743332,52088,493668,0,0,0,2,128,157,0,1,99,0,0,0 2025-10-22,"-3,704727196","0,3297679917","0,3037849037",13
0,0,0,743584,52088,493668,0,0,0,0,128,162,0,1,99,0,0,0 2025-10-22,"-3,708376703","0,3466119055","0,2029603794",13
0,0,0,743836,52088,493668,0,0,0,0,111,153,0,1,99,0,0,0 2025-10-22,"-3,712210585","0,3525335807","0,1934229163",13
0,0,0,743836,52088,493668,0,0,0,0,124,165,0,1,99,0,0,0 2025-10-22,"-3,710776893","0,352749172","0,1933259553",13
0,0,0,744088,52088,493668,0,0,0,0,116,153,0,0,99,0,0,0 2025-10-22,"-3,731381902","0,356738439","0,1843954318",13
0,0,0,743836,52088,493668,0,0,0,0,119,147,0,0,99,0,0,0 2025-10-22,"-3,729143263","0,3505763105","0,1940414133",13
0,0,0,744088,52088,493668,0,0,0,0,108,150,0,1,99,0,0,0 2025-10-22,"-3,714671379","0,3586598377","0,1837946964",13
0,0,0,744340,52088,493668,0,0,0,0,111,158,0,1,99,0,0,0 2025-10-22,"-3,716335657","0,3649073665","0,1741109468",13
0,0,0,744340,52088,493668,0,0,0,0,117,158,0,1,99,0,0,0 2025-10-22,"-3,715810663","0,3649847955","0,1740771257",13
0,0,0,744592,52088,493668,0,0,0,0,104,152,0,1,99,0,0,0 2025-10-22,"-3,719220498","0,3709700471","0,1645111948",13
0,0,0,744592,52088,493668,0,0,0,0,105,151,0,1,99,0,0,0 2025-10-22,"-3,719157683","0,3709789662","0,1645075314",13
0,0,0,744844,52088,493668,0,0,0,0,110,158,0,1,99,0,0,0 2025-10-22,"-3,720671646","0,3772483189","0,1548144817",13
0,0,0,744844,52088,493668,0,0,0,0,191,224,0,1,99,0,0,0 2025-10-22,"-3,711955097","0,3785566669","0,1542276459",13
0,0,0,745096,52088,493668,0,0,0,0,114,159,0,1,99,0,0,0 2025-10-22,"-3,722421212","0,3834808526","0,1451389098",13
0,0,0,745348,52088,493668,0,0,0,0,120,156,1,1,99,0,0,0 2025-10-22,"-3,707207402","0,391778771","0,1348359355",13
0,0,0,745852,52096,493660,0,0,0,6,126,161,1,1,99,0,0,0 2025-10-22,"-3,700469819","0,3434023809","0,3734467927",13
0,0,0,745600,52096,493668,0,0,0,0,114,151,0,1,99,0,0,0 2025-10-22,"-3,727538848","0,4151393402","0,127354738",13
0,0,0,745852,52096,493668,0,0,0,0,119,159,1,1,99,0,0,0 2025-10-22,"-3,712141015","0,4234681966","0,1170356919",13
0,0,0,745852,52096,493668,0,0,0,0,123,158,1,1,99,0,0,0 2025-10-22,"-3,711815703","0,4235158302","0,1170151181",13
1,0,0,745852,52096,493668,0,0,0,0,118,149,0,0,99,0,0,0 2025-10-22,"-3,648389545","0,4339445266","0,1369937915",13
0,0,0,746104,52096,493668,0,0,0,0,123,159,0,1,99,0,0,0 2025-10-22,"-3,730802378","0,4276412266","0,1079861163",13
0,0,0,746356,52096,493668,0,0,0,0,120,163,0,1,99,0,0,0 2025-10-22,"-3,733090384","0,4337953836","0,0983440819",13
0,0,0,746104,52096,493668,0,0,0,0,117,152,0,1,99,0,0,0 2025-10-22,"-3,731500158","0,4275358977","0,1080337519",13
0,0,0,746356,52096,493668,0,0,0,0,116,158,1,1,99,0,0,0 2025-10-22,"-3,716676686","0,4357793537","0,097752474",13
0,0,0,746104,52096,493668,0,0,0,0,117,159,0,1,99,0,0,0 2025-10-22,"-3,731327371","0,4275637977","0,1080199374",13
0,0,0,746356,52096,493668,0,0,0,0,119,165,0,1,99,0,0,0 2025-10-22,"-3,733128516","0,4337904502","0,0983457717",13
0,0,0,746356,52096,493668,0,0,0,0,113,155,0,1,99,0,0,0 2025-10-22,"-3,733900348","0,4336731641","0,0983993278",13
0,0,0,746860,52096,493668,0,0,0,0,132,177,0,1,99,0,0,0 2025-10-22,"-3,735943314","0,4463598988","0,0789467087",13
0,0,0,746860,52096,493668,0,0,0,0,183,225,1,1,99,0,0,0 2025-10-22,"-3,713408929","0,449264877","0,0779404786",13
0,0,0,746860,52096,493668,0,0,0,0,110,155,0,1,99,0,0,0 2025-10-22,"-3,738411335","0,4459883069","0,0791141364",13
0,0,0,747364,52096,493668,0,0,0,0,118,163,0,1,99,0,0,0 2025-10-22,"-3,741762364","0,4584772885","0,0597511516",13
0,0,0,747364,52096,493668,0,0,0,2,128,156,0,1,99,0,0,0 2025-10-22,"-3,73941148","0,4479313802","0,1508722034",13
0,0,0,747616,52096,493668,0,0,0,0,107,148,0,0,100,0,0,0 2025-10-22,"-3,77097386","0,4614992631","0,0511340523",13
0,0,0,747616,52096,493668,0,0,0,0,111,152,0,1,99,0,0,0 2025-10-22,"-3,744770624","0,4645200405","0,0501612671",13
0,0,0,748120,52096,493668,0,0,0,0,118,158,0,1,99,0,0,0 2025-10-22,"-3,748258519","0,4769881458","0,0308078661",13
0,0,0,747616,52096,493668,0,0,0,0,118,158,0,1,99,0,0,0 2025-10-22,"-3,744010028","0,4646342886","0,0501099681",13
0,0,0,747868,52096,493668,0,0,0,0,105,147,0,1,99,0,0,0 2025-10-22,"-3,747543282","0,4705996116","0,0405539047",13
0,0,0,747868,52096,493668,0,0,0,0,125,161,0,1,99,0,0,0 2025-10-22,"-3,745447729","0,4709135081","0,0404135387",13
0,0,0,748120,52096,493668,0,0,0,0,124,157,0,1,99,0,0,0 2025-10-22,"-3,747758209","0,4770615891","0,0307760186",13
0,0,0,748120,52096,493668,0,0,0,0,113,161,1,0,99,0,0,0 2025-10-22,"-3,749219414","0,4769545023","0,0308578578",13
1,0,0,748372,52096,493668,0,0,0,0,128,162,0,1,99,0,0,0 2025-10-22,"-3,650951553","0,4979312699","0,0397495068",13
0,0,0,748624,52096,493668,0,0,0,0,118,158,0,1,99,0,0,0 2025-10-22,"-3,75250701","0,4893420031","0,0115057642",13
0,0,0,748624,52096,493668,0,0,0,0,110,150,0,0,99,0,0,0 2025-10-22,"-3,770889038","0,4871702843","0,0122183977",13
0,0,0,748624,52096,493668,0,0,0,0,199,224,0,1,99,0,0,0 2025-10-22,"-3,743790461","0,490650351","0,0109189284",13
0,0,0,748876,52096,493668,0,0,0,0,118,154,1,1,99,0,0,0 2025-10-22,"-3,737842877","0,4975585068","0,0012385844",13
0,0,0,749128,52104,493668,0,0,0,6,127,167,0,1,99,0,0,0 2025-10-22,"-3,751471487","0,4892432214","0,2671281284",13
0,0,0,748876,52104,493668,0,0,0,0,117,157,0,1,99,0,0,0 2025-10-22,"-3,755415112","0,5148385573","0,0033644656",13
0,0,0,748876,52104,493668,0,0,0,0,114,158,0,1,99,0,0,0 2025-10-22,"-3,755652925","0,5148038285","0,0033794027",13
0,0,0,748876,52104,493668,0,0,0,0,125,162,0,1,99,0,0,0 2025-10-22,"-3,754591701","0,5149617244","0,0033095033",13
0,0,0,749128,52104,493668,0,0,0,0,123,153,1,0,99,0,0,0 2025-10-22,"-3,757710552","0,5210958955","-0,006284784",13
0,0,0,748876,52104,493668,0,0,0,0,117,156,0,1,99,0,0,0 2025-10-22,"-3,755439796","0,5148345715","0,0033664391",13
0,0,0,749128,52104,493668,0,0,0,0,116,154,0,1,99,0,0,0 2025-10-22,"-3,757700908","0,5209906239","-0,006275028",13
0,0,0,748876,52104,493672,0,0,0,0,116,160,0,1,99,0,0,0 2025-10-22,"-3,758460206","0,5389490851","0,0118823377",13
0,0,0,749380,52104,493672,0,0,0,0,116,158,0,1,99,0,0,0 2025-10-22,"-3,762758065","0,5512949709","-0,007415817",13
0,0,0,749128,52104,493672,0,0,0,0,114,153,0,1,99,0,0,0 2025-10-22,"-3,760932237","0,5450723041","0,002256375",13
0,0,0,748876,52104,493672,0,0,0,0,115,160,0,1,99,0,0,0 2025-10-22,"-3,758547705","0,5389361803","0,0118879746",13
0,0,0,749128,52104,493672,0,0,0,0,114,155,0,1,99,0,0,0 2025-10-22,"-3,760882869","0,5450802755","0,002252428",13
0,0,0,749128,52104,493672,0,0,0,0,122,162,1,1,99,0,0,0 2025-10-22,"-3,743122977","0,5472669321","0,0015694959",13
0,0,0,749128,52104,493672,0,0,0,0,217,244,1,1,99,0,0,0 2025-10-22,"-3,732786501","0,548819719","0,0008721683",13
0,0,0,749128,52104,493672,0,0,0,0,118,152,0,1,99,0,0,0 2025-10-22,"-3,760606925","0,5451199377","0,0022358011",13
0,0,0,748876,52104,493672,0,0,0,0,114,153,0,0,99,0,0,0 2025-10-22,"-3,776292557","0,536858781","0,0125591767",13
1,0,0,749128,52104,493672,0,0,0,2,120,158,1,1,99,0,0,0 2025-10-22,"-3,643290543","0,5511993272","0,1114092235",13
0,0,0,749128,52104,493672,0,0,0,0,116,156,0,1,99,0,0,0 2025-10-22,"-3,760683187","0,5451100709","0,0022391808",13
1,0,0,749128,52104,493672,0,0,0,0,124,154,0,1,99,0,0,0 2025-10-22,"-3,661575077","0,5598265424","0,0208549872",13
5,0,0,742784,52104,493688,0,0,0,0,4088,14197,22,21,56,2,0,0 2025-10-22,"-1,094757058","0,7698333427","0,2813532223",13
5,0,0,742776,52104,493672,0,0,0,0,9468,33044,49,46,1,4,0,0 2025-10-22,"1,5626520043","0,9526497563","0,1290949239",8
5,0,0,741024,52104,493688,0,0,0,0,9596,33248,47,49,1,3,0,0 2025-10-22,"1,4195382021","1,0215730677","0,2293571038",8
6,0,0,740924,52112,493684,0,0,0,6,9692,33312,48,48,1,3,0,0 2025-10-22,"1,5355268706","0,9985398529","0,5176789302",8
3,3,0,740420,52112,493688,0,0,0,0,9317,33262,47,48,1,4,0,0 2025-10-22,"1,8326686746","0,9150920391","-0,479929437",9
8,0,0,743024,52112,493676,0,0,0,0,9409,33256,49,47,1,4,0,0 2025-10-22,"1,8697857208","1,0481604234","0,1848506646",8
8,0,0,741844,52112,493688,0,0,0,0,9462,33300,50,46,1,4,0,0 2025-10-22,"1,8757637251","1,0924493871","0,2552387022",8
5,0,0,742968,52112,493636,0,0,0,0,9413,33279,49,46,1,4,0,0 2025-10-22,"1,588634942","0,7599161004","0,0464267349",8
9,0,0,740276,52112,493604,0,0,0,0,9471,33257,47,48,1,4,0,0 2025-10-22,"2,0351371954","0,5601467756","0,1556680645",8
5,0,0,741616,52112,493744,0,0,0,0,9581,33382,50,46,1,3,0,0 2025-10-22,"1,3716359783","1,3933784044","0,3273444037",8
7,0,0,741372,52112,493688,0,0,0,0,9517,33316,48,47,1,4,0,0 2025-10-22,"1,7702027063","1,0649577929","0,254913012",8
5,1,0,742632,52112,493736,0,0,0,0,9458,33442,46,50,1,3,0,0 2025-10-22,"1,5177454086","1,3468918307","0,0392347256",9
5,0,0,742884,52120,493672,0,0,0,6,9377,33400,48,48,1,4,0,0 2025-10-22,"1,5842513734","0,9642911184","0,4005847671",8
7,0,0,742244,52120,493636,0,0,0,0,9470,33353,49,46,1,4,0,0 2025-10-22,"1,7977952761","0,7917791289","0,1125030685",8
5,3,0,742668,52120,493604,0,0,0,0,9505,33337,48,48,1,4,0,0 2025-10-22,"2,1088151412","0,5172126566","-0,707919924",9
8,0,0,741848,52120,493704,0,0,0,6,9375,33216,46,50,1,4,0,0 2025-10-22,"1,8605817447","1,1748554684","0,5646963615",8
5,0,0,740672,52128,493680,0,0,0,8,9375,33179,49,46,1,4,0,0 2025-10-22,"1,5740990915","0,9640594993","0,5961285045",8
4,1,0,739932,52128,493720,0,0,0,0,9394,33179,51,44,1,4,0,0 2025-10-22,"1,6009379373","1,1935421304","0,0936606393",8
10,0,0,741872,52128,493696,0,0,0,4,9430,33375,48,47,1,4,0,0 2025-10-22,"2,0510950516","1,1857915235","0,4944767398",8
7,0,0,742284,52128,493692,0,0,0,0,9531,33207,45,50,1,3,0,0 2025-10-22,"1,5777961472","1,1607444739","0,2324839426",8
7,0,0,741324,52128,493688,0,0,0,0,9483,33502,48,47,1,4,0,0 2025-10-22,"1,7708802084","1,1027568453","0,2595801725",8
10,0,0,742692,52128,493688,0,0,0,0,9481,33173,45,50,1,3,0,0 2025-10-22,"1,8675468009","1,1897165974","0,2646600794",8
11,0,0,743680,52128,493688,0,0,0,0,9462,33413,48,48,1,3,0,0 2025-10-22,"1,9776297515","1,2313600274","0,2445436781",8
6,1,0,743632,52128,493720,0,0,0,0,9410,33298,48,47,1,4,0,0 2025-10-22,"1,7727933127","1,3141015452","-0,011135612",9
5,1,0,742628,52128,493688,0,0,0,0,9401,33304,46,49,1,4,0,0 2025-10-22,"1,7076077803","1,0818487925","-0,059503365",8
5,0,0,741376,52128,493740,0,0,0,0,9438,33091,51,45,1,4,0,0 2025-10-22,"1,5357251828","1,3881127434","0,3315070045",8
10,0,0,742012,52128,493688,0,0,0,0,9369,33302,48,47,1,4,0,0 2025-10-22,"2,0455414902","1,1612161614","0,290239435",8
4,0,0,742720,52128,493636,0,0,0,0,9445,33193,48,48,1,3,0,0 2025-10-22,"1,3290131861","0,7909350202","0,0405048797",8
5,0,0,742476,52128,493680,0,0,0,0,9348,33286,45,51,1,3,0,0 2025-10-22,"1,3917799254","1,0638637522","0,1624862701",8
4,2,0,743068,52128,493688,0,0,0,0,9535,33554,51,44,1,3,0,0 2025-10-22,"1,5951813197","1,0700475279","-0,327825133",9
5,0,0,742348,52128,493604,0,0,0,0,9493,33434,48,48,1,4,0,0 2025-10-22,"1,6456790155","0,5941679653","0,0035941025",8
7,0,0,743292,52128,493688,0,0,0,0,9591,33463,47,48,1,4,0,0 2025-10-22,"1,7633755315","1,1522150717","0,1836505195",8
5,0,0,743292,52128,493688,0,0,0,0,9652,33325,51,45,1,3,0,0 2025-10-22,"1,4028157589","1,1362802374","0,1466473599",8
9,0,0,743376,52128,493724,0,0,0,0,9426,33355,49,47,1,4,0,0 2025-10-22,"1,9314840812","1,4000344245","0,294957736",8
5,0,0,740756,52128,493688,0,0,0,0,9480,33272,47,48,1,4,0,0 2025-10-22,"1,5734108853","1,0586174842","0,2444625154",8
9,1,0,743152,52128,493680,0,0,0,0,9366,33328,49,47,1,4,0,0 2025-10-22,"2,1163060967","1,1066921013","-0,02239856",8
10,2,0,741852,52128,493688,0,0,0,0,9391,33357,47,48,1,4,0,0 2025-10-22,"2,3617744266","1,1142913284","-0,169146774",8
7,1,0,740848,52128,493668,0,0,0,0,9307,33348,50,46,1,4,0,0 2025-10-22,"1,9426415228","0,9479777428","0,0032920764",8
7,0,0,741432,52136,493680,0,0,0,8,9371,33384,50,46,1,4,0,0 2025-10-22,"1,7855332439","1,0340882257","0,6048321667",8
9,0,0,742604,52136,493632,0,0,0,0,9421,33345,50,46,1,3,0,0 2025-10-22,"1,8250954851","0,8567566932","0,1311069515",8
5,0,0,743860,52136,493684,0,0,0,0,9466,33327,51,44,1,4,0,0 2025-10-22,"1,5473483677","1,1300408383","0,1186513491",8
7,0,0,744588,52136,493656,0,0,0,0,9391,33253,49,47,1,3,0,0 2025-10-22,"1,5889679835","1,0200414413","0,0692420402",8
7,0,0,742376,52144,493684,0,0,0,6,9327,33355,49,46,1,4,0,0 2025-10-22,"1,7507708526","1,1085833287","0,488464991",8
4,0,0,745424,52144,493700,0,0,0,0,9487,33318,48,48,1,3,0,0 2025-10-22,"1,2631304371","1,2827113021","0,0757589121",8
6,0,0,741820,52144,493600,0,0,0,0,9479,33656,46,50,1,3,0,0 2025-10-22,"1,5750547151","0,622033023","0,0374668679",8
5,0,0,742984,52144,493652,0,0,0,0,9633,33518,49,47,1,3,0,0 2025-10-22,"1,4356499389","0,9508866138","0,0844547285",8
6,0,0,744760,52144,493600,0,0,0,0,9328,33225,48,48,1,4,0,0 2025-10-22,"1,7058964854","0,6795104473","-0,074294618",8
6,0,0,744760,52144,493688,0,0,0,0,9392,33321,47,48,1,4,0,0 2025-10-22,"1,6302827264","1,2091159284","0,1131786175",8
7,0,0,743172,52144,493684,0,0,0,0,9359,32943,48,48,1,4,0,0 2025-10-22,"1,7498271276","1,1608242621","0,1844423341",8
8,0,0,744936,52144,493652,0,0,0,0,9409,33340,48,47,1,3,0,0 2025-10-22,"1,6736873236","1,0369412562","0,0679062034",8
2,2,0,744104,52144,493700,0,0,0,0,9356,33303,50,45,1,4,0,0 2025-10-22,"1,5385051617","1,1629191973","-0,375703307",9
5,0,0,744764,52144,493712,0,0,0,0,9453,33287,49,47,1,3,0,0 2025-10-22,"1,3537188672","1,3529458651","0,1455274551",8
5,0,0,743536,52144,493684,0,0,0,0,9381,33157,48,47,1,4,0,0 2025-10-22,"1,5395665566","1,1396043375","0,133293429",8
5,0,0,743052,52144,493628,0,0,0,0,9292,33385,46,49,1,3,0,0 2025-10-22,"1,4044543089","0,8008605403","0,0334947489",8
5,0,0,741716,52144,493656,0,0,0,4,9323,33221,46,49,1,3,0,0 2025-10-22,"1,3964563302","0,9153456225","0,326763853",8
9,0,0,744644,52152,493688,0,0,0,16,9262,33163,48,48,1,3,0,0 2025-10-22,"1,7600923667","1,1950025239","0,9057466876",8
6,0,0,742248,52152,493688,0,0,0,0,9380,33253,47,48,1,4,0,0 2025-10-22,"1,6480575792","1,1664533648","0,2110867274",8
10,1,0,743552,52152,493660,0,0,0,66,9418,33074,51,44,1,4,0,0 2025-10-22,"2,2585422164","0,7148771886","2,9521692642",4
9,0,0,743204,52160,493688,0,0,0,14,9461,33236,50,46,1,4,0,0 2025-10-22,"1,9686004823","1,1816281064","0,8691006534",8
6,1,0,742608,52160,493644,0,0,0,0,9536,33211,48,47,1,4,0,0 2025-10-22,"1,8452171274","0,9095089253","-0,128293582",8
9,0,0,744120,52160,493656,0,0,0,0,9372,33302,48,48,1,3,0,0 2025-10-22,"1,787957441","1,0957531439","0,1289684255",8
3,2,0,745060,52160,493704,0,0,0,0,9201,33053,46,50,1,4,0,0 2025-10-22,"1,6246700815","1,2627222444","-0,381532205",9
12,0,0,743688,52160,493604,0,0,0,0,9332,33408,50,46,1,4,0,0 2025-10-22,"2,3049751177","0,8045645738","0,0898965682",8
10,0,0,744268,52160,493688,0,0,0,0,9428,33368,49,46,1,4,0,0 2025-10-22,"2,030031858","1,294903809","0,2094130212",8
5,2,0,745164,52160,493604,0,0,0,0,9476,33228,47,49,1,4,0,0 2025-10-22,"1,9242839822","0,6959922236","-0,563022933",9
6,0,0,742280,52160,493644,0,0,0,0,9317,33211,51,44,1,3,0,0 2025-10-22,"1,4908546892","0,9314014313","0,1191356371",8
6,0,0,744376,52160,493612,0,0,0,0,9300,33048,48,48,1,4,0,0 2025-10-22,"1,6918761282","0,7800386375","-0,030522361",8
5,0,0,744992,52160,493672,0,0,0,0,9411,33344,47,49,1,4,0,0 2025-10-22,"1,5603675973","1,1447820078","0,0537639884",8
11,0,0,743788,52160,493672,0,0,0,0,9290,33335,49,47,1,3,0,0 2025-10-22,"1,9685866377","1,2123958524","0,2134946572",8
8,0,0,744676,52160,493656,0,0,0,0,9328,33014,50,45,1,4,0,0 2025-10-22,"1,8358453728","1,0800878368","0,0896183885",8
4,1,0,745548,52160,493704,0,0,0,10,9438,33206,48,48,1,3,0,0 2025-10-22,"1,4144036254","1,2724776464","0,3062208994",8
8,0,0,745004,52160,493704,0,0,0,0,9575,33218,48,47,1,4,0,0 2025-10-22,"1,8245433714","1,3814280856","0,1774242212",8
9,0,0,743628,52168,493680,0,0,0,6,9469,33117,48,48,1,4,0,0 2025-10-22,"1,9627807681","1,2053139176","0,4728080809",8
4,3,0,743928,52168,493628,0,0,0,0,9215,32415,48,47,1,4,0,0 2025-10-22,"1,911898725","0,7847102254","-0,710604338",9
7,2,0,745624,52168,493688,0,0,0,0,9530,33168,49,47,1,4,0,0 2025-10-22,"2,0550341155","1,2626830454","-0,363073132",9
7,0,0,744364,52168,493692,0,0,0,0,9416,33254,48,47,1,3,0,0 2025-10-22,"1,5462097265","1,3071712706","0,1609738509",8
8,0,0,743724,52168,493696,0,0,0,0,9256,33258,50,46,1,3,0,0 2025-10-22,"1,6494190407","1,3302421245","0,2129572728",8
5,0,0,744060,52168,493720,0,0,0,0,9418,33542,49,47,1,3,0,0 2025-10-22,"1,3548068699","1,4424868701","0,193725905",8
5,2,0,742480,52168,493696,0,0,0,0,9474,33300,45,51,1,4,0,0 2025-10-22,"1,8793064756","1,2043267994","-0,26299813",9
7,0,0,744036,52168,493688,0,0,0,0,9440,33143,47,49,1,4,0,0 2025-10-22,"1,750118968","1,2659468366","0,1634985852",8
7,0,0,743252,52168,493620,0,0,0,0,9403,33313,48,47,1,3,0,0 2025-10-22,"1,610471883","0,845975182","0,0501910661",8
7,1,0,742300,52168,493704,0,0,0,0,9389,33146,49,47,1,4,0,0 2025-10-22,"1,9025448562","1,2974886364","0,0317664512",9
5,2,0,742088,52168,493688,0,0,0,0,9477,33317,47,49,1,3,0,0 2025-10-22,"1,707490749","1,1575977308","-0,264093608",9
2,1,0,743136,52168,493672,0,0,0,0,9423,33275,48,48,1,4,0,0 2025-10-22,"1,4342201317","1,0529165235","-0,162154507",8
5,0,0,744720,52168,493612,0,0,0,0,9495,33250,48,47,1,4,0,0 2025-10-22,"1,5944110708","0,7944709074","-0,061697706",8
4,2,0,742304,52168,493676,0,0,0,0,9442,33253,50,46,1,4,0,0 2025-10-22,"1,790543454","1,0643285063","-0,317093673",9
6,2,0,746780,52168,493688,0,0,0,0,9472,33263,48,47,1,4,0,0 2025-10-22,"1,9272149893","1,2739719202","-0,425238891",9
6,0,0,743140,52168,493720,0,0,0,0,9393,33147,48,47,1,4,0,0 2025-10-22,"1,6128654471","1,4196467686","0,2482382418",8
8,2,0,741776,52168,493688,0,0,0,2,9360,33344,48,48,1,4,0,0 2025-10-22,"2,1776441625","1,1708252143","-0,105299357",8
8,0,0,743104,52168,493708,0,0,0,0,9380,33361,50,45,1,4,0,0 2025-10-22,"1,8221287785","1,3763953584","0,2610828091",8
8,0,0,743860,52168,493688,0,0,0,0,9438,33333,48,47,1,4,0,0 2025-10-22,"1,8364929714","1,2749677998","0,1892117424",8
8,0,0,744616,52168,493684,0,0,0,0,9487,33145,50,45,1,4,0,0 2025-10-22,"1,8316038608","1,26930798","0,1518907031",8
3,0,0,743516,52168,493688,0,0,0,0,9352,33065,49,46,1,4,0,0 2025-10-22,"1,3323676674","1,1912707183","0,1101428182",8
7,1,0,743920,52168,493708,0,0,0,0,9451,33284,51,45,1,3,0,0 2025-10-22,"1,7128231291","1,3736550327","-0,021401144",9
6,0,0,745432,52168,493692,0,0,0,0,9407,33278,50,46,1,3,0,0 2025-10-22,"1,4548440691","1,3207824331","0,1008218962",8
12,0,0,743120,52168,493640,0,0,0,0,9510,33369,47,49,1,4,0,0 2025-10-22,"2,2982111022","1,029066615","0,1888056995",8
7,0,0,744388,52168,493608,0,0,0,0,9347,33261,49,46,1,4,0,0 2025-10-22,"1,7838805261","0,789616834","-0,019346804",8
12,0,0,744168,52168,493644,0,0,0,0,9310,33410,48,48,1,3,0,0 2025-10-22,"2,08858947","1,0874257616","0,159185013",8
5,1,0,744804,52168,493692,0,0,0,0,9345,33237,50,46,1,4,0,0 2025-10-22,"1,6914160679","1,2571027122","-0,126903509",9
7,0,0,744048,52168,493640,0,0,0,0,9367,33404,49,46,1,4,0,0 2025-10-22,"1,7677731679","0,9750027401","0,0614247533",8
8,0,0,744724,52168,493676,0,0,0,0,9523,33390,50,45,1,4,0,0 2025-10-22,"1,8459542702","1,225173357","0,1300317917",8
5,0,0,744276,52168,493624,0,0,0,0,9279,33319,48,47,1,4,0,0 2025-10-22,"1,571862263","0,8534097454","-0,018057619",8
6,0,0,743664,52176,493684,0,0,0,6,9394,33231,49,47,1,4,0,0 2025-10-22,"1,6590556101","1,2052861471","0,4257043066",8
5,3,0,745512,52176,493692,0,0,0,0,9329,33095,48,48,1,4,0,0 2025-10-22,"1,9920702574","1,2494959909","-0,617454832",9
6,0,0,743044,52176,493692,0,0,0,0,9457,33391,49,47,1,3,0,0 2025-10-22,"1,482063823","1,2826619002","0,1932466595",8
6,0,0,742012,52176,493660,0,0,0,0,9547,33378,48,48,1,3,0,0 2025-10-22,"1,5231677543","1,0655647993","0,1641153764",8
7,0,0,744108,52176,493676,0,0,0,0,9251,33190,47,49,1,4,0,0 2025-10-22,"1,7425581473","1,2124620788","0,1376614256",8
6,0,0,743000,52176,493692,0,0,0,0,9233,33381,49,47,1,4,0,0 2025-10-22,"1,6432587408","1,2676947307","0,1952910605",8
