r,b,free,buff,cache,bi,bo,in,cs,us,sy,id,wa,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Cluster
0,0,521420,44672,1061440,0,0,1073,370,0,1,98,0,"0,595861041","0,0582164228","0,6735646098","-0,254910764","-0,884063497","0,2773981978","0,8113651469","0,5683549079",3
0,0,521452,44672,1061440,0,0,787,290,0,1,99,0,"-1,12403878","-0,234671364","0,8438597115","-0,017521173","-0,629128365","0,1903807187","0,7046845601","0,3504313",3
0,0,521496,44672,1061448,0,0,616,255,0,1,99,0,"-1,66719259","-0,396782273","0,9479498563","0,0718187246","-0,545557314","0,1726781631","0,7592367138","0,3449874737",3
0,0,521132,44672,1061448,0,0,950,319,0,1,99,0,"-0,61295473","-0,084748142","0,7128118643","-0,099166234","-0,69706845","0,2018910893","0,6312888208","0,3417500807",3
0,0,521424,44680,1061448,0,16,635,274,0,0,99,0,"-2,322070937","-0,095975836","2,1191864354","0,4572003888","0,07007146","-0,01044691","0,3872311711","-0,748943205",8
0,0,521992,44680,1061452,0,0,1083,420,0,1,98,0,"0,7730730394","0,1325973163","0,8201940317","-0,273375574","-0,923795989","0,3012406989","0,8662796852","0,5300519366",3
0,0,521804,44680,1061452,0,0,621,251,0,1,99,0,"-1,679942723","-0,382889387","0,9572517543","0,0663747557","-0,558186033","0,1767930837","0,7781121776","0,3809217432",3
0,0,522080,44680,1061456,0,8,582,220,0,1,99,0,"-1,854359443","-0,443189927","1,0695482312","0,1113752601","-0,410693956","0,0279134594","0,6699779842","0,5483801908",3
0,0,521960,44680,1061456,0,0,1045,353,0,1,98,0,"0,4499221755","0,0368182317","0,7060292663","-0,244636748","-0,887111991","0,2796154807","0,8540985723","0,6319202417",3
0,0,521852,44688,1061452,0,28,685,241,0,1,99,0,"-1,431378424","-0,339495948","1,2905728923","0,1198972676","-0,123666372","-0,31933951","0,2959873994","0,8051485797",3
0,0,521648,44688,1061460,0,0,712,251,0,1,99,0,"-1,452921714","-0,303060063","0,8488580824","0,022602414","-0,59246634","0,1793504268","0,7334094846","0,4095125644",3
0,0,521872,44688,1061460,0,0,793,262,0,1,99,0,"-1,222313029","-0,23009437","0,8059254349","-0,021535445","-0,639628051","0,1897573099","0,7227449792","0,441235933",3
0,0,521140,44688,1061464,0,0,671,248,0,1,99,0,"-1,548831091","-0,339373887","0,8455885592","0,0487529725","-0,554524873","0,1689808602","0,7118784484","0,3580257261",3
0,0,522088,44688,1061464,0,0,954,320,0,1,99,0,"-0,632697705","-0,049618472","0,7844224961","-0,112003334","-0,734858154","0,2174684346","0,698354533","0,4215047752",3
0,0,521548,44696,1061464,0,16,622,255,0,0,99,0,"-2,427161938","-0,098650864","2,0986403725","0,4644881792","0,0764810017","-0,013782326","0,3948791633","-0,705392463",8
0,0,521116,44696,1061468,0,0,619,234,0,1,99,0,"-1,726322737","-0,380138802","0,86640977","0,0765432636","-0,526812802","0,1625381041","0,7251644424","0,3620734353",3
0,0,522636,44696,1061468,0,0,933,318,1,1,98,0,"1,1484017612","0,2352710967","2,0247307729","0,0193221705","-0,897140885","0,6076218063","1,392605401","-0,239171316",8
0,0,522224,44696,1061472,0,0,722,253,0,1,99,0,"-1,440935818","-0,277052474","0,8871916398","0,0109442321","-0,618946397","0,1894133785","0,7713199529","0,4577105669",3
0,0,522244,44696,1061472,0,0,974,374,0,1,99,0,"-0,404387331","0,0334349936","0,8972528209","-0,131566914","-0,764582679","0,2367823413","0,7217201683","0,3477184894",3
0,0,521984,44704,1061476,0,16,770,269,0,1,99,0,"-1,188750266","-0,21789536","1,0937302482","0,0354784576","-0,371742031","-0,091038579","0,4806952628","0,646157609",3
0,0,521540,44704,1061476,0,0,706,254,0,1,99,0,"-1,458026426","-0,279695919","0,8526525446","0,0257418533","-0,586607944","0,1792597131","0,7300135807","0,3983760279",3
0,0,521560,44704,1061480,0,0,666,249,0,1,99,0,"-1,574429264","-0,314148933","0,8849276732","0,0460739695","-0,568298149","0,1761831649","0,7445728371","0,3921399943",3
0,0,521872,44704,1061480,0,0,872,299,0,1,99,0,"-0,904338611","-0,107902463","0,8055061777","-0,066583872","-0,684751607","0,2051829522","0,707234545","0,4131454069",3
0,0,522076,44704,1061480,0,0,906,312,0,1,99,0,"-0,782054982","-0,068170929","0,8150175493","-0,087475003","-0,711001907","0,2135971467","0,713522189","0,4199991909",3
0,0,522332,44712,1061484,0,16,739,285,0,1,99,0,"-1,222663978","-0,210140183","1,1892205486","0,0446022933","-0,37555282","-0,082302786","0,5230402333","0,6342060819",3
0,0,521880,44712,1061484,0,20,548,212,0,0,99,0,"-2,753106309","-0,170467717","2,1641100309","0,5153287058","0,1747016078","-0,094976696","0,3658742044","-0,574789713",8
0,0,522024,44712,1061484,0,0,1009,342,0,1,99,0,"-0,425410493","0,0511234417","0,7700479889","-0,142571071","-0,762865441","0,2269214066","0,6825055066","0,4078754936",3
0,0,521684,44712,1061488,0,0,694,239,0,1,99,0,"-1,545570592","-0,28983457","0,8420343372","0,0320130848","-0,582483458","0,1769582212","0,7396344435","0,434128333",3
0,0,519432,44712,1061488,0,56,936,354,0,1,99,0,"-0,227873148","-0,019621881","1,5118480191","0,0886640079","0,2865194976","-0,806574339","-0,385276156","0,8994175735",3
0,0,517632,44712,1061492,0,0,792,241,0,1,99,0,"-1,173850518","-0,238213593","0,4277340971","0,0261227123","-0,474662478","0,1222552775","0,4181372593","0,1551646538",3
0,0,522084,44720,1061492,0,28,707,272,0,1,99,0,"-1,2855199","-0,238751527","1,3536750068","0,100950376","-0,150624341","-0,304026187","0,3168653415","0,7872474288",3
0,0,521860,44720,1061496,0,0,835,308,0,1,99,0,"-0,968116179","-0,101091893","0,8629867717","-0,049939069","-0,670491692","0,2067448957","0,7243956293","0,3857291576",3
